date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:11:00	8584/8584	---M--	200	added ('OK')	image/jpeg	etag:%222188-5c424653e4600%22	https://fooddesk.dexignlab.com/xhtml/images/avatar/3.jpg	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/images/avatar/3.jpg	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:00	1166223/1166223	---M--	200	added ('OK')	text/css	etag:%2211cb8f-5ec8e97cf2700%22	https://fooddesk.dexignlab.com/xhtml/css/style.css	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/css/style.css	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:00	7438/7438	---M--	200	added ('OK')	image/jpeg	etag:%221d0e-5c424653e4600%22	https://fooddesk.dexignlab.com/xhtml/images/avatar/4.jpg	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/images/avatar/4.jpg	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:00	9855/9855	---M--	200	added ('OK')	image/jpeg	etag:%22267f-5c424653e4600%22	https://fooddesk.dexignlab.com/xhtml/images/avatar/5.jpg	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/images/avatar/5.jpg	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:01	72189/72189	---M--	200	added ('OK')	image/jpeg	etag:%22119fd-5e929a82cea00%22	https://fooddesk.dexignlab.com/xhtml/images/popular-img/pic-1.jpg	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/images/popular-img/pic-1.jpg	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:01	94092/94092	---M-Z	200	added ('OK')	text/html	etag:%2216f8c-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/app-profile.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/app-profile.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:01	47584/47584	---M--	200	added ('OK')	image/png	etag:%22b9e0-5e929c7a58e00%22	https://fooddesk.dexignlab.com/xhtml/images/banner-img/pic-1.png	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/images/banner-img/pic-1.png	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:01	89370/89370	---M-Z	200	added ('OK')	text/html	etag:%2215d1a-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/email-inbox.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/email-inbox.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:02	67862/67862	---M-Z	200	added ('OK')	text/html	etag:%2210916-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/edit-profile.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/edit-profile.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:02	76793/76793	---M-Z	200	added ('OK')	text/html	etag:%2212bf9-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/message.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/message.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:02	118422/118422	---M-Z	200	added ('OK')	text/html	etag:%221ce96-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/notification.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/notification.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:02	100520/100520	---M-Z	200	added ('OK')	text/html	etag:%22188a8-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/setting.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/setting.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:02	4198/4198	---M-Z	200	added ('OK')	text/html	etag:%221066-5e943cc1bae00-gzip%22	https://fooddesk.dexignlab.com/xhtml/page-login.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/page-login.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:03	159442/159442	---M-Z	200	added ('OK')	text/html	etag:%2226ed2-5ec8ce76fe580-gzip%22	https://fooddesk.dexignlab.com/xhtml/index-2.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/index-2.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:03	84109/84109	---M-Z	200	added ('OK')	text/html	etag:%221488d-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/food-order.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/food-order.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:03	119051/119051	---M-Z	200	added ('OK')	text/html	etag:%221d10b-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/favorite-menu.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/favorite-menu.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:03	89703/89703	---M-Z	200	added ('OK')	text/html	etag:%2215e67-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/order-history.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/order-history.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:04	120921/120921	---M-Z	200	added ('OK')	text/html	etag:%221d859-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/bill.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/bill.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:04	88724/88724	---M-Z	200	added ('OK')	text/html	etag:%2215a94-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/dashboard.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/dashboard.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:04	157608/157608	---M-Z	200	added ('OK')	text/html	etag:%22267a8-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/menu.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/menu.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:04	78166/78166	---M-Z	200	added ('OK')	text/html	etag:%2213156-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/orders.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/orders.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:04	110227/110227	---M-Z	200	added ('OK')	text/html	etag:%221ae93-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/customer-reviews.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/customer-reviews.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:05	100368/100368	---M-Z	200	added ('OK')	text/html	etag:%2218810-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/restro-setting.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/restro-setting.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:05	87278/87278	---M-Z	200	added ('OK')	text/html	etag:%22154ee-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/deliver-main.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/deliver-main.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:05	102308/102308	---M-Z	200	added ('OK')	text/html	etag:%2218fa4-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/deliver-order.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/deliver-order.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:05	84056/84056	---M-Z	200	added ('OK')	text/html	etag:%2214858-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/feedback.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/feedback.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:06	76146/76146	---M-Z	200	added ('OK')	text/html	etag:%2212972-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/post-details.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/post-details.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:06	69164/69164	---M-Z	200	added ('OK')	text/html	etag:%2210e2c-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/email-compose.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/email-compose.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:06	72162/72162	---M-Z	200	added ('OK')	text/html	etag:%22119e2-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/email-read.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/email-read.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:06	68815/68815	---M-Z	200	added ('OK')	text/html	etag:%2210ccf-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/app-calender.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/app-calender.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:07	73979/73979	---M-Z	200	added ('OK')	text/html	etag:%22120fb-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/ecom-product-grid.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ecom-product-grid.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:07	79377/79377	---M-Z	200	added ('OK')	text/html	etag:%2213611-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/ecom-product-list.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ecom-product-list.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:07	73128/73128	---M-Z	200	added ('OK')	text/html	etag:%2211da8-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ecom-product-detail.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ecom-product-detail.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:07	104779/104779	---M-Z	200	added ('OK')	text/html	etag:%221994b-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/ecom-product-order.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ecom-product-order.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:08	78620/78620	---M-Z	200	added ('OK')	text/html	etag:%221331c-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ecom-checkout.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ecom-checkout.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:08	70547/70547	---M-Z	200	added ('OK')	text/html	etag:%2211393-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ecom-invoice.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ecom-invoice.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:08	117470/117470	---M-Z	200	added ('OK')	text/html	etag:%221cade-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ecom-customers.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ecom-customers.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:08	68229/68229	---M-Z	200	added ('OK')	text/html	etag:%2210a85-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/chart-flot.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/chart-flot.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:08	66478/66478	---M-Z	200	added ('OK')	text/html	etag:%22103ae-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/chart-morris.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/chart-morris.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:09	70561/70561	---M-Z	200	added ('OK')	text/html	etag:%22113a1-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/chart-chartjs.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/chart-chartjs.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:09	76177/76177	---M-Z	200	added ('OK')	text/html	etag:%2212991-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/chart-chartist.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/chart-chartist.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:09	67891/67891	---M-Z	200	added ('OK')	text/html	etag:%2210933-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/chart-sparkline.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/chart-sparkline.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:09	76149/76149	---M-Z	200	added ('OK')	text/html	etag:%2212975-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/chart-peity.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/chart-peity.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:10	103771/103771	---M-Z	200	added ('OK')	text/html	etag:%221955b-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-accordion.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-accordion.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:10	153183/153183	---M-Z	200	added ('OK')	text/html	etag:%222565f-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-alert.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-alert.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:10	80254/80254	---M-Z	200	added ('OK')	text/html	etag:%221397e-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-badge.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-badge.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:10	92399/92399	---M-Z	200	added ('OK')	text/html	etag:%22168ef-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-button.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-button.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:11	82704/82704	---M-Z	200	added ('OK')	text/html	etag:%2214310-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-modal.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-modal.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:11	72354/72354	---M-Z	200	added ('OK')	text/html	etag:%2211aa2-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-button-group.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-button-group.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:11	80774/80774	---M-Z	200	added ('OK')	text/html	etag:%2213b86-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-list-group.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-list-group.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:12	76453/76453	---M-Z	200	added ('OK')	text/html	etag:%2212aa5-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-card.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-card.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:12	74974/74974	---M-Z	200	added ('OK')	text/html	etag:%22124de-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-carousel.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-carousel.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:12	99546/99546	---M-Z	200	added ('OK')	text/html	etag:%22184da-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-dropdown.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-dropdown.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:12	65941/65941	---M-Z	200	added ('OK')	text/html	etag:%2210195-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-popover.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-popover.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:12	84542/84542	---M-Z	200	added ('OK')	text/html	etag:%2214a3e-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-progressbar.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-progressbar.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:13	93178/93178	---M-Z	200	added ('OK')	text/html	etag:%2216bfa-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-tab.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-tab.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:13	77290/77290	---M-Z	200	added ('OK')	text/html	etag:%2212dea-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-typography.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-typography.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:13	82167/82167	---M-Z	200	added ('OK')	text/html	etag:%22140f7-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-pagination.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-pagination.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:13	71391/71391	---M-Z	200	added ('OK')	text/html	etag:%22116df-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/ui-grid.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/ui-grid.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:14	101603/101603	---M-Z	200	added ('OK')	text/html	etag:%2218ce3-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/uc-select2.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/uc-select2.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:14	70454/70454	---M-Z	200	added ('OK')	text/html	etag:%2211336-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/uc-nestable.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/uc-nestable.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:14	92920/92920	---M-Z	200	added ('OK')	text/html	etag:%2216af8-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/uc-noui-slider.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/uc-noui-slider.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:14	70751/70751	---M-Z	200	added ('OK')	text/html	etag:%221145f-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/uc-sweetalert.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/uc-sweetalert.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:15	64882/64882	---M-Z	200	added ('OK')	text/html	etag:%22fd72-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/uc-toastr.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/uc-toastr.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:15	63887/63887	---M-Z	200	added ('OK')	text/html	etag:%22f98f-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/map-jqvmap.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/map-jqvmap.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:15	64884/64884	---M-Z	200	added ('OK')	text/html	etag:%22fd74-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/uc-lightgallery.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/uc-lightgallery.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:15	172671/172671	---M-Z	200	added ('OK')	text/html	etag:%222a27f-5ec8cdfcec580-gzip%22	https://fooddesk.dexignlab.com/xhtml/widget-basic.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/widget-basic.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:15	119468/119468	---M-Z	200	added ('OK')	text/html	etag:%221d2ac-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/form-element.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/form-element.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:16	72770/72770	---M-Z	200	added ('OK')	text/html	etag:%2211c42-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/form-wizard.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/form-wizard.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:16	62987/62987	---M-Z	200	added ('OK')	text/html	etag:%22f60b-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/form-ckeditor.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/form-ckeditor.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:16	74128/74128	---M-Z	200	added ('OK')	text/html	etag:%2212190-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/form-pickers.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/form-pickers.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:16	78461/78461	---M-Z	200	added ('OK')	text/html	etag:%221327d-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/form-validation.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/form-validation.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:17	125103/125103	---M-Z	200	added ('OK')	text/html	etag:%221e8af-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/table-bootstrap-basic.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/table-bootstrap-basic.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:17	219500/219500	---M-Z	200	added ('OK')	text/html	etag:%223596c-5ec8cdfb04100-gzip%22	https://fooddesk.dexignlab.com/xhtml/table-datatable-basic.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/table-datatable-basic.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:17	3963/3963	---M-Z	200	added ('OK')	text/html	etag:%22f7b-5e93ec3191b80-gzip%22	https://fooddesk.dexignlab.com/xhtml/page-register.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/page-register.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:17	2466/2466	---M-Z	200	added ('OK')	text/html	etag:%229a2-5e93ec3191b80-gzip%22	https://fooddesk.dexignlab.com/xhtml/page-error-400.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/page-error-400.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
18:11:18	2323/2323	---M-Z	200	added ('OK')	text/html	etag:%22913-5e93ec3191b80-gzip%22	https://fooddesk.dexignlab.com/xhtml/page-error-403.html	C:/My%20Web%20Sites/Admin/fooddesk.dexignlab.com/xhtml/page-error-403.html	(from https://fooddesk.dexignlab.com/xhtml/index.html)
